BASE_YEAR,BOAT_NO,PRACE_NCNT,N1CK_NCNT,N2CK_NCNT,N3CK_NCNT,AVRG_CKSN_SCORE_VALUE,YUNDAE_RT,BEST_SAIL_TIME_VALUE,N2JU_BEST_TIME_VALUE,N3JU_BEST_TIME_VALUE
2021,B2018067,186,39,27,32,5.46,35.5,01:15.1,01:15.1,01:54.7
2021,B2018068,134,21,30,27,5.63,38.1,01:15.0,01:15.0,01:53.6
2021,B2018069,126,26,26,21,5.94,41.3,01:15.2,01:15.2,01:56.8
2021,B2018070,174,23,35,39,5.21,33.3,01:15.3,01:15.3,01:53.1
2021,B2018071,143,33,26,21,5.73,41.3,01:13.5,01:13.5,01:51.0
2021,B2018072,163,24,21,25,4.71,27.6,01:14.8,01:14.8,01:53.2
2021,B2018073,159,21,24,22,4.65,28.3,01:14.1,01:14.1,01:52.1
2021,B2018074,170,30,28,28,5.14,34.1,01:14.3,01:14.3,01:54.5
2021,B2018075,171,34,33,21,5.43,39.2,01:14.1,01:14.1,01:53.4
2021,B2018076,185,25,27,27,4.66,28.1,01:14.2,01:14.2,01:55.9
2021,B2018077,149,24,13,27,4.54,24.8,01:15.1,01:15.1,01:55.3
2021,B2018078,189,33,42,21,5.3,39.7,01:14.8,01:14.8,01:53.2
2021,B2018079,180,42,27,30,5.5,38.3,01:14.9,01:14.9,01:50.8
2021,B2018080,184,30,36,34,5.34,35.9,01:14.7,01:14.7,01:56.4
2021,B2018081,166,24,30,22,4.9,32.5,01:13.9,01:13.9,01:56.1
2021,B2018083,179,18,32,37,4.82,27.9,01:15.4,01:15.4,01:54.1
2021,B2018084,141,22,22,29,5.01,31.2,01:15.1,01:15.1,01:53.4
2021,B2018085,117,12,12,18,4.01,20.5,01:15.7,01:15.7,01:53.8
2021,B2018086,121,10,16,12,4.04,21.5,01:15.5,01:15.5,01:54.0
2021,B2018087,172,29,36,27,5.43,37.8,01:14.2,01:14.2,01:54.0
2021,B2018088,174,27,28,21,4.95,31.6,01:15.2,01:15.2,01:53.1
2021,B2018089,171,31,30,24,5.32,35.7,01:13.8,01:13.8,01:53.8
2021,B2016061,203,28,43,25,4.97,35,01:14.8,01:14.8,01:57.2
2021,B2016062,208,42,31,43,5.5,35.1,01:14.0,01:14.0,01:56.1
2021,B2018090,143,20,21,20,4.69,28.7,01:16.0,01:16.0,01:54.8
2021,B2018091,178,25,30,32,5.08,30.9,01:15.3,01:15.3,01:55.4
2021,B2018092,163,38,24,23,5.52,38,01:15.2,01:15.2,01:56.0
2021,B2018093,170,22,31,29,5.12,31.2,01:15.2,01:15.2,01:55.3
2021,B2018094,183,27,28,32,5.05,30.1,01:14.8,01:14.8,01:53.8
2021,B2018095,175,23,27,28,4.9,28.6,01:14.6,01:14.6,01:53.7
2021,B2018096,168,21,27,27,4.83,28.6,01:14.6,01:14.6,01:55.2
2021,B2018097,158,38,22,22,5.68,38,01:15.1,01:15.1,01:53.2
2021,B2018098,182,23,28,36,4.96,28,01:14.8,01:14.8,01:53.3
2021,B2018099,147,43,17,28,6.07,40.8,01:13.3,01:13.3,01:53.1
2021,B2018100,174,29,27,33,5.18,32.2,01:15.3,01:15.3,01:53.2
2021,B2018101,185,30,36,30,5.35,35.7,01:14.9,01:14.9,01:53.5
2021,B2018102,136,36,26,21,6.21,45.6,01:14.2,01:14.2,01:52.7
2021,B2018103,112,10,24,10,4.46,30.4,01:16.4,01:16.4,01:54.1
2021,B2018104,183,27,29,26,4.98,30.6,01:15.8,01:15.8,01:52.5
2021,B2018105,179,28,33,34,5.45,34.1,01:14.7,01:14.7,01:53.3
2021,B2018106,165,32,40,29,5.88,43.6,01:15.4,01:15.4,01:53.6
2021,B2018107,161,22,24,34,5.06,28.6,01:15.1,01:15.1,01:55.2
2021,B2018108,147,28,19,30,5.41,32,01:14.7,01:14.7,01:53.2
2021,B2018109,185,29,33,27,5.06,33.5,01:14.7,01:14.7,01:54.4
2021,B2018110,145,25,22,22,4.94,32.4,01:15.0,01:15.0,01:53.8
2021,B2020001,59,13,7,11,5.39,33.9,01:13.4,01:13.4,:.
2021,B2020002,48,6,4,9,4.4,20.8,01:14.9,01:14.9,:.
2021,B2020003,59,7,11,10,5.08,30.5,01:14.7,01:14.7,:.
2021,B2020004,52,7,9,6,4.46,30.8,01:14.4,01:14.4,:.
2021,B2020005,57,12,11,8,5.4,40.4,01:14.2,01:14.2,:.
2021,B2020006,43,7,11,4,5.51,41.9,01:13.5,01:13.5,:.
2021,B2020007,60,7,9,10,4.65,26.7,01:13.4,01:13.4,:.
2021,B2020008,44,5,12,6,5.25,38.6,01:13.6,01:13.6,:.
2021,B2020009,43,10,8,7,6.19,41.9,01:13.7,01:13.7,:.
2021,B2020010,59,9,5,17,5.12,23.7,01:13.8,01:13.8,:.
2021,B2020011,37,8,8,5,5.97,43.2,01:14.1,01:14.1,:.
2021,B2020012,57,13,15,10,6.32,49.1,01:12.9,01:12.9,:.
2021,B2020013,50,14,9,4,5.76,46,01:13.6,01:13.6,:.
2021,B2020014,61,6,8,11,4.64,23,01:13.7,01:13.7,:.
2021,B2020015,53,6,5,11,4.45,20.8,01:14.3,01:14.3,:.
2021,B2020016,45,5,8,5,4.56,28.9,01:14.2,01:14.2,:.
2021,B2020017,45,6,7,13,5.64,28.9,01:13.4,01:13.4,:.
2021,B2020018,49,10,8,11,5.63,36.7,01:14.1,01:14.1,:.
2021,B2020019,43,7,4,4,4.26,25.6,01:13.8,01:13.8,:.
2021,B2020020,53,14,5,10,5.43,35.8,01:13.3,01:13.3,:.
2021,B2020021,50,12,8,9,5.74,40,01:12.8,01:12.8,:.
2021,B2020022,57,8,12,8,5.11,35.1,01:14.5,01:14.5,:.
2021,B2020023,60,4,8,14,4.32,20,01:14.2,01:14.2,:.
2021,B2020024,48,3,11,9,4.42,29.2,01:14.6,01:14.6,:.
2021,B2020025,55,10,10,10,5.31,36.4,01:13.5,01:13.5,:.
2021,B2020026,38,10,6,6,5.79,42.1,01:13.7,01:13.7,:.
2021,B2020027,44,9,13,7,6.07,50,01:13.7,01:13.7,:.
2021,B2020028,37,7,5,10,5.46,32.4,01:14.0,01:14.0,:.
2021,B2020029,57,9,6,13,4.82,26.3,01:14.5,01:14.5,:.
2021,B2020030,55,10,10,8,5.31,36.4,01:13.3,01:13.3,:.
2021,B2020031,46,8,8,5,4.91,34.8,01:12.9,01:12.9,:.
2021,B2020032,35,9,6,5,5.83,42.9,01:13.8,01:13.8,:.
2021,B2020033,39,4,6,15,5.51,25.6,01:14.5,01:14.5,:.
2021,B2016094,201,31,33,36,5.12,31.8,01:15.4,01:15.4,01:54.8
2021,B2016095,198,38,28,37,5.34,33.3,01:15.5,01:15.5,01:57.7
2021,B2016096,175,17,27,27,4.5,25.1,01:15.1,01:15.1,01:56.3
2021,B2016097,135,21,22,22,5.02,31.9,01:15.7,01:15.7,01:57.6
2021,B2016098,165,19,28,27,4.99,28.5,01:16.4,01:16.4,01:58.2
2021,B2016099,102,5,8,13,3.57,12.7,01:14.3,01:14.3,01:56.1
2021,B2016100,198,35,43,30,5.44,39.4,01:14.5,01:14.5,02:04.1
2021,B2016101,175,21,24,33,4.78,25.7,01:15.1,01:15.1,01:58.6
2021,B2016102,209,33,39,34,5.17,34.4,01:15.0,01:15.0,01:56.1
2021,B2016103,219,34,46,34,5.29,36.5,01:15.5,01:15.5,01:59.3
2021,B2016104,218,43,40,39,5.56,38.1,01:16.5,01:16.5,01:55.6
2021,B2016105,184,26,25,26,4.71,27.7,01:16.0,01:16.0,02:00.8
2021,B2016001,181,31,26,38,5.31,31.5,01:15.2,01:15.2,02:00.0
2021,B2016002,197,41,35,39,5.92,38.6,01:15.4,01:15.4,01:57.3
2021,B2016003,213,51,29,30,5.46,37.6,01:15.7,01:15.7,01:54.8
2021,B2016004,89,21,12,15,5.45,37.1,01:15.6,01:15.6,01:53.9
2021,B2016005,213,64,39,25,6.14,48.4,01:15.0,01:15.0,01:55.0
2021,B2016006,181,43,32,28,5.72,41.4,01:15.4,01:15.4,01:59.7
2021,B2016007,216,40,41,48,5.67,37.5,01:14.0,01:14.0,01:57.3
2021,B2016008,212,46,42,34,5.63,41.5,01:14.8,01:14.8,01:55.4
2021,B2016009,186,30,29,34,5.19,31.7,01:15.6,01:15.6,01:56.2
2021,B2016010,200,32,34,44,5.4,33,01:15.4,01:15.4,01:55.0
2021,B2016011,217,39,33,38,5.29,33.2,01:15.7,01:15.7,02:01.0
2021,B2016012,149,21,27,23,5.01,32.2,01:15.0,01:15.0,01:55.3
2021,B2020034,49,5,6,7,4.27,22.4,01:14.3,01:14.3,:.
2021,B2020035,48,12,10,6,6.13,45.8,01:14.2,01:14.2,:.
2021,B2020036,53,7,8,9,4.89,28.3,01:14.3,01:14.3,:.
2021,B2020037,41,8,6,8,5.37,34.1,01:13.9,01:13.9,:.
2021,B2020038,60,8,14,10,5.43,36.7,01:13.5,01:13.5,:.
2021,B2020039,43,3,9,4,4.21,27.9,01:13.6,01:13.6,:.
2021,B2020040,34,4,2,7,3.82,17.6,01:14.3,01:14.3,:.
2021,B2020041,40,17,6,5,7.1,57.5,01:13.2,01:13.2,:.
2021,B2020042,63,17,9,10,5.98,41.3,01:13.3,01:13.3,:.
2021,B2020043,42,9,11,7,6.31,47.6,01:13.0,01:13.0,:.
2021,B2020044,38,5,5,10,5,26.3,01:14.3,01:14.3,:.
2021,B2020045,49,13,8,7,5.94,42.9,01:13.4,01:13.4,:.
2021,B2020046,45,6,10,6,5.04,35.6,01:14.0,01:14.0,:.
2021,B2020047,52,12,11,12,6.42,44.2,01:13.0,01:13.0,:.
2021,B2020048,55,5,13,8,4.78,32.7,01:14.1,01:14.1,:.
2021,B2020049,54,6,8,9,4.52,25.9,01:15.4,01:15.4,:.
2021,B2020058,38,2,1,5,2.79,7.9,01:14.8,01:14.8,:.
2021,B2020059,51,6,7,6,4.67,25.5,01:13.8,01:13.8,:.
2021,B2020060,65,15,13,7,5.68,43.1,01:12.8,01:12.8,:.
2021,B2020061,53,5,8,12,4.6,24.5,01:13.8,01:13.8,:.
2021,B2016013,192,23,34,25,4.76,29.7,01:14.8,01:14.8,01:59.7
2021,B2020062,61,9,10,11,4.87,31.1,01:14.5,01:14.5,:.
2021,B2020063,57,7,10,13,5.14,29.8,01:13.7,01:13.7,:.
2021,B2020064,43,10,2,8,4.84,27.9,01:14.9,01:14.9,:.
2021,B2020065,41,6,8,6,4.8,34.1,01:14.8,01:14.8,:.
2021,B2020066,46,10,7,4,5.24,37,01:13.0,01:13.0,:.
2021,B2020067,60,18,4,10,5.62,36.7,01:13.3,01:13.3,:.
2021,B2020068,48,14,7,6,6,43.8,01:12.5,01:12.5,:.
2021,B2020069,48,8,11,7,5.69,39.6,01:14.2,01:14.2,:.
2021,B2020070,44,1,8,9,4.34,20.5,01:14.8,01:14.8,:.
2021,B2020071,61,6,15,10,4.84,34.4,01:14.6,01:14.6,:.
2021,B2020072,45,11,5,8,5.62,35.6,01:13.8,01:13.8,:.
2021,B2020073,47,2,8,11,4.43,21.3,01:14.8,01:14.8,:.
2021,B2020074,62,11,8,10,5.05,30.6,01:14.4,01:14.4,:.
2021,B2020075,47,10,9,7,5.6,40.4,01:12.6,01:12.6,:.
2021,B2020076,39,13,8,4,6.54,53.8,01:13.3,01:13.3,:.
2021,B2020077,46,8,7,8,4.98,32.6,01:14.5,01:14.5,:.
2021,B2020078,48,2,3,12,4.08,10.4,01:14.8,01:14.8,:.
2021,B2020079,26,5,4,7,5.58,34.6,01:14.8,01:14.8,:.
2021,B2020080,56,8,10,12,5.27,32.1,01:14.3,01:14.3,:.
2021,B2020081,63,5,8,9,4.16,20.6,01:14.3,01:14.3,:.
2021,B2020082,57,7,9,10,4.81,28.1,01:13.3,01:13.3,:.
2021,B2020083,36,5,9,9,5.78,38.9,01:14.9,01:14.9,:.
2021,B2020084,57,11,6,10,4.86,29.8,01:13.4,01:13.4,:.
2021,B2020085,56,7,8,10,4.64,26.8,01:14.3,01:14.3,:.
2021,B2020086,35,9,6,6,6.2,42.9,01:12.5,01:12.5,:.
2021,B2020096,54,10,12,7,5.43,40.7,01:13.9,01:13.9,:.
2021,B2020097,54,10,9,8,5.13,35.2,01:13.9,01:13.9,:.
2021,B2020098,64,9,12,9,5.09,32.8,01:14.0,01:14.0,:.
2021,B2020099,51,14,7,6,5.67,41.2,01:13.2,01:13.2,:.
2021,B2020100,52,7,6,9,4.5,25,01:14.8,01:14.8,:.
2021,B2020101,46,15,6,9,6.39,45.7,01:12.8,01:12.8,:.
2021,B2020102,59,7,11,9,5.03,30.5,01:13.7,01:13.7,:.
2021,B2020103,65,7,16,11,5.29,35.4,01:13.7,01:13.7,:.
2021,B2020104,43,11,5,7,5.51,37.2,01:14.3,01:14.3,:.
2021,B2020105,47,5,5,9,4.43,21.3,01:14.2,01:14.2,:.
2021,B2020106,66,9,14,10,4.97,34.8,01:13.3,01:13.3,:.
2021,B2020107,47,5,8,2,4.11,27.7,01:14.5,01:14.5,:.
2021,B2020108,54,11,8,7,5.07,35.2,01:13.5,01:13.5,:.
2021,B2020109,46,10,12,8,6.33,47.8,01:13.9,01:13.9,:.
2021,B2020110,46,9,9,3,5.57,39.1,01:14.1,01:14.1,:.
2021,B2020050,41,2,5,5,3.83,17.1,01:14.5,01:14.5,:.
2021,B2020051,56,13,9,9,5.68,39.3,01:14.4,01:14.4,:.
2021,B2020052,46,3,7,4,3.74,21.7,01:13.9,01:13.9,:.
2021,B2020053,48,8,12,13,5.88,41.7,01:13.4,01:13.4,:.
2021,B2020054,40,3,5,5,3.93,20,01:13.9,01:13.9,:.
2021,B2020055,45,14,12,5,6.71,57.8,01:13.2,01:13.2,:.
2021,B2020056,38,4,2,4,3.89,15.8,01:13.1,01:13.1,:.
2021,B2020057,48,3,6,13,4.54,18.8,01:14.8,01:14.8,:.
2021,B2016106,189,18,26,41,4.6,23.3,01:14.9,01:14.9,02:00.1
2021,B2016107,217,53,32,33,5.6,39.2,01:14.6,01:14.6,01:58.4
2021,B2016108,195,25,32,28,4.66,29.2,01:15.9,01:15.9,01:58.2
2021,B2016109,192,31,23,26,4.68,28.1,01:15.5,01:15.5,02:01.6
2021,B2016110,197,38,39,26,5.36,39.1,01:15.7,01:15.7,02:03.1
2021,B2018001,156,32,30,26,5.79,39.7,01:14.1,01:14.1,01:52.4
2021,B2018002,163,32,30,26,5.52,38,01:14.3,01:14.3,01:50.8
2021,B2018003,133,14,18,13,4.08,24.1,01:15.4,01:15.4,01:53.5
2021,B2018004,147,17,25,26,4.86,28.6,01:15.4,01:15.4,01:53.1
2021,B2018005,179,36,34,23,5.32,39.1,01:14.1,01:14.1,01:53.5
2021,B2018006,169,24,31,31,5.17,32.5,01:15.0,01:15.0,01:54.6
2021,B2018007,170,35,31,39,5.95,38.8,01:13.9,01:13.9,01:52.4
2021,B2018008,159,23,19,22,4.71,26.4,01:14.2,01:14.2,01:54.4
2021,B2018009,180,24,27,31,4.88,28.3,01:14.6,01:14.6,01:53.7
2021,B2018010,164,24,26,29,5.04,30.5,01:14.7,01:14.7,01:54.6
2021,B2018011,175,35,26,26,5.23,34.9,01:14.7,01:14.7,01:52.8
2021,B2018012,132,12,24,24,4.73,27.3,01:15.9,01:15.9,01:55.5
2021,B2018013,187,33,23,35,5.07,29.9,01:14.9,01:14.9,01:55.4
2021,B2018014,190,33,37,35,5.37,36.8,01:15.0,01:15.0,01:54.2
2021,B2018015,162,22,25,23,4.73,29,01:14.7,01:14.7,01:55.7
2021,B2018016,198,41,31,32,5.44,36.4,01:14.4,01:14.4,01:54.5
2021,B2018017,167,23,35,22,4.96,34.7,01:15.4,01:15.4,01:54.0
2021,B2018018,164,31,24,33,5.24,33.5,01:13.7,01:13.7,01:54.9
2021,B2018019,159,44,27,33,6.3,44.7,01:14.1,01:14.1,01:51.4
2021,B2018020,170,24,34,33,5.26,34.1,01:15.4,01:15.4,01:52.7
2021,B2018021,173,39,28,28,5.53,38.7,01:14.6,01:14.6,01:54.6
2021,B2018022,151,24,32,21,5.29,37.1,01:14.3,01:14.3,01:53.7
2021,B2018023,162,27,36,28,5.62,38.9,01:14.9,01:14.9,01:54.3
2021,B2018024,151,26,26,25,5.19,34.4,01:14.8,01:14.8,01:53.5
2021,B2018025,150,29,26,37,5.85,36.7,01:14.7,01:14.7,01:51.8
2021,B2018026,145,15,15,22,4.08,20.7,01:14.2,01:14.2,01:55.5
2021,B2018027,154,41,26,22,5.94,43.5,01:13.9,01:13.9,01:53.9
2021,B2018028,153,36,25,31,5.96,39.9,01:14.7,01:14.7,01:54.3
2021,B2018029,173,28,27,25,4.97,31.8,01:14.7,01:14.7,01:53.5
2021,B2020087,70,15,9,13,5.4,34.3,01:13.8,01:13.8,:.
2021,B2020088,28,0,3,6,3.64,10.7,01:15.5,01:15.5,:.
2021,B2020089,53,13,14,7,6.19,50.9,01:13.7,01:13.7,:.
2021,B2020090,65,13,12,10,5.63,38.5,01:13.8,01:13.8,:.
2021,B2020091,41,9,11,7,6.05,48.8,01:13.5,01:13.5,:.
2021,B2020092,52,9,7,13,5.29,30.8,01:13.7,01:13.7,:.
2021,B2020093,65,12,17,8,5.71,44.6,01:12.2,01:12.2,:.
2021,B2020094,38,5,6,5,5,28.9,01:14.5,01:14.5,:.
2021,B2020095,38,6,9,8,5.71,39.5,01:14.3,01:14.3,:.
2021,B2016063,149,8,19,32,4.14,18.1,01:16.5,01:16.5,01:56.4
2021,B2016064,80,8,17,17,4.98,31.3,01:16.2,01:16.2,01:54.3
2021,B2016065,199,26,29,39,4.84,27.6,01:15.3,01:15.3,01:55.9
2021,B2016066,161,29,18,30,4.93,29.2,01:15.2,01:15.2,01:57.7
2021,B2016067,173,24,35,20,4.99,34.1,01:15.2,01:15.2,01:58.4
2021,B2016068,212,55,37,40,6.04,43.4,01:15.5,01:15.5,02:00.4
2021,B2016069,210,38,34,38,5.32,34.3,01:14.3,01:14.3,01:53.9
2021,B2016070,206,38,32,34,5.24,34,01:15.2,01:15.2,02:01.0
2021,B2016071,209,35,32,38,5.18,32.1,01:15.7,01:15.7,01:56.5
2021,B2016072,210,33,33,40,5.18,31.4,01:14.6,01:14.6,01:58.7
2021,B2016073,89,19,22,15,6.06,46.1,01:14.1,01:14.1,01:57.5
2021,B2016074,186,42,32,38,5.84,39.8,01:14.1,01:14.1,02:00.5
2021,B2016075,199,38,31,29,5.18,34.7,01:14.9,01:14.9,01:55.5
2021,B2016077,185,25,31,25,4.92,30.3,01:15.0,01:15.0,01:56.2
2021,B2016078,176,46,32,25,5.95,44.3,01:15.3,01:15.3,01:55.4
2021,B2016079,159,12,23,27,4.35,22,01:16.0,01:16.0,01:55.9
2021,B2016080,196,43,37,28,5.71,40.8,01:16.0,01:16.0,01:59.0
2021,B2016081,201,35,40,28,5.27,37.3,01:15.2,01:15.2,02:03.5
2021,B2016082,198,33,36,40,5.35,34.8,01:14.5,01:14.5,01:56.1
2021,B2016083,220,40,41,41,5.49,36.8,01:14.7,01:14.7,01:59.4
2021,B2016084,165,30,35,28,5.57,39.4,01:16.1,01:16.1,01:55.0
2021,B2016085,173,37,31,25,5.51,39.3,01:15.1,01:15.1,01:55.9
2021,B2016086,210,42,31,29,5.34,34.8,01:14.7,01:14.7,01:56.7
2021,B2016087,162,24,29,23,4.98,32.7,01:15.1,01:15.1,02:00.2
2021,B2016088,209,44,31,30,5.4,35.9,01:14.6,01:14.6,01:59.2
2021,B2016089,206,54,45,33,6.22,48.1,01:14.4,01:14.4,01:58.9
2021,B2016090,173,25,26,26,5.02,29.5,01:15.4,01:15.4,01:58.0
2021,B2016091,171,36,30,28,5.54,38.6,01:15.8,01:15.8,01:57.6
2021,B2016092,197,30,39,34,5.28,35,01:15.4,01:15.4,01:54.5
2021,B2016093,173,23,24,27,4.68,27.2,01:15.7,01:15.7,02:00.5
2021,B2016014,158,13,31,24,4.55,27.8,01:15.0,01:15.0,01:56.6
2021,B2016015,201,32,37,38,5.33,34.3,01:15.6,01:15.6,01:57.3
2021,B2016016,213,32,38,47,5.32,32.9,01:15.1,01:15.1,01:58.9
2021,B2016017,195,33,47,41,5.87,41,01:14.9,01:14.9,01:56.2
2021,B2016018,221,39,33,40,5.33,32.6,01:15.5,01:15.5,01:55.9
2021,B2016019,208,40,37,27,5.33,37,01:15.9,01:15.9,01:55.7
2021,B2016020,154,10,16,24,4.01,16.9,01:17.6,01:17.6,02:00.5
2021,B2016021,209,35,26,45,5.09,29.2,01:15.6,01:15.6,01:55.1
2021,B2016022,186,33,21,31,4.97,29,01:15.1,01:15.1,01:55.8
2021,B2016023,17,4,5,0,5.65,52.9,01:16.7,01:16.7,01:53.0
2021,B2016024,161,15,20,28,4.3,21.7,01:16.6,01:16.6,01:56.8
2021,B2016025,88,3,4,11,2.99,8,01:17.6,01:17.6,01:59.7
2022,B2020072,145,37,14,23,5.43,35.2,01:12.7,01:12.7,:.
2022,B2020071,164,23,34,24,5.05,34.8,01:12.7,01:12.7,:.
2022,B2020069,160,24,24,23,4.88,30,01:12.4,01:12.4,:.
2022,B2020068,134,40,23,15,6.22,47,01:12.3,01:12.3,:.
2022,B2020067,144,39,15,28,5.69,37.5,01:11.9,01:11.9,:.
2022,B2020066,141,28,27,17,5.36,39,01:13.0,01:13.0,:.
2022,B2020065,67,13,12,9,5.13,37.3,01:12.6,01:12.6,:.
2022,B2020064,165,29,25,34,5.26,32.7,01:12.9,01:12.9,:.
2022,B2020063,148,20,23,31,4.99,29.1,01:13.3,01:13.3,:.
2022,B2016086,210,42,31,29,5.34,34.8,01:14.7,01:14.7,01:56.7
2022,B2016087,162,24,29,23,4.98,32.7,01:15.1,01:15.1,02:00.2
2022,B2016088,209,44,31,30,5.4,35.9,01:14.6,01:14.6,01:59.2
2022,B2016089,206,54,45,33,6.22,48.1,01:14.4,01:14.4,01:58.9
2022,B2016090,173,25,26,26,5.02,29.5,01:15.4,01:15.4,01:58.0
2022,B2016091,171,36,30,28,5.54,38.6,01:15.8,01:15.8,01:57.6
2022,B2016092,197,30,39,34,5.28,35,01:15.4,01:15.4,01:54.5
2022,B2016093,173,23,24,27,4.68,27.2,01:15.7,01:15.7,02:00.5
2022,B2016095,198,38,28,37,5.34,33.3,01:15.5,01:15.5,01:57.7
2022,B2016096,175,17,27,27,4.5,25.1,01:15.1,01:15.1,01:56.3
2022,B2016097,135,21,22,22,5.02,31.9,01:15.7,01:15.7,01:57.6
2022,B2016098,165,19,28,27,4.99,28.5,01:16.4,01:16.4,01:58.2
2022,B2016099,102,5,8,13,3.57,12.7,01:14.3,01:14.3,01:56.1
2022,B2016100,198,35,43,30,5.44,39.4,01:14.5,01:14.5,02:04.1
2022,B2016101,175,21,24,33,4.78,25.7,01:15.1,01:15.1,01:58.6
2022,B2016102,209,33,39,34,5.17,34.4,01:15.0,01:15.0,01:56.1
2022,B2016103,219,34,46,34,5.29,36.5,01:15.5,01:15.5,01:59.3
2022,B2016104,218,43,40,39,5.56,38.1,01:16.5,01:16.5,01:55.6
2022,B2016105,184,26,25,26,4.71,27.7,01:16.0,01:16.0,02:00.8
2022,B2016106,189,18,26,41,4.6,23.3,01:14.9,01:14.9,02:00.1
2022,B2016107,217,53,32,33,5.6,39.2,01:14.6,01:14.6,01:58.4
2022,B2018022,151,24,32,21,5.29,37.1,01:14.3,01:14.3,01:53.7
2022,B2018023,162,27,36,28,5.62,38.9,01:14.9,01:14.9,01:54.3
2022,B2018024,151,26,26,25,5.19,34.4,01:14.8,01:14.8,01:53.5
2022,B2018025,150,29,26,37,5.85,36.7,01:14.7,01:14.7,01:51.8
2022,B2018026,145,15,15,22,4.08,20.7,01:14.2,01:14.2,01:55.5
2022,B2018027,154,41,26,22,5.94,43.5,01:13.9,01:13.9,01:53.9
2022,B2018028,153,36,25,31,5.96,39.9,01:14.7,01:14.7,01:54.3
2022,B2020061,139,13,26,17,4.47,28.1,01:11.8,01:11.8,:.
2022,B2020060,166,28,28,25,5.13,33.7,01:12.8,01:12.8,:.
2022,B2020057,115,7,19,19,4.28,22.6,01:13.9,01:13.9,:.
2022,B2020056,94,8,11,10,3.95,20.2,01:13.1,01:13.1,:.
2022,B2020055,113,28,23,15,5.86,45.1,01:13.0,01:13.0,:.
2022,B2020054,134,15,14,20,4.34,21.6,01:12.8,01:12.8,:.
2022,B2020052,112,11,12,15,4.05,20.5,01:12.7,01:12.7,:.
2022,B2020051,146,31,24,23,5.51,37.7,01:12.3,01:12.3,:.
2022,B2020050,86,5,14,13,4.16,22.1,01:13.9,01:13.9,:.
2022,B2020049,138,16,12,28,4.42,20.3,01:11.8,01:11.8,:.
2022,B2020023,129,14,11,21,4.21,19.4,01:12.6,01:12.6,:.
2022,B2020022,160,15,27,31,4.73,26.3,01:14.0,01:14.0,:.
2022,B2020104,141,33,26,24,5.77,41.8,01:12.2,01:12.2,:.
2022,B2020103,149,24,29,33,5.48,35.6,01:13.7,01:13.7,:.
2022,B2020102,153,21,25,36,5.24,30.1,01:12.8,01:12.8,:.
2022,B2020101,126,39,18,28,6.47,45.2,01:12.5,01:12.5,:.
2022,B2016030,194,37,35,28,5.24,37.1,01:15.4,01:15.4,01:56.8
2022,B2016031,215,30,36,38,5.07,30.7,01:15.7,01:15.7,01:58.8
2022,B2016032,184,21,26,28,4.41,25.5,01:16.8,01:16.8,01:55.2
2022,B2016033,207,36,49,39,5.85,41.1,01:16.0,01:16.0,01:56.7
2022,B2016034,197,36,28,34,5.24,32.5,01:16.0,01:16.0,01:56.9
2022,B2016035,215,37,33,40,5.35,32.6,01:14.7,01:14.7,01:57.8
2022,B2016068,212,55,37,40,6.04,43.4,01:15.5,01:15.5,02:00.4
2022,B2016069,210,38,34,38,5.32,34.3,01:14.3,01:14.3,01:53.9
2022,B2016070,206,38,32,34,5.24,34,01:15.2,01:15.2,02:01.0
2022,B2016071,209,35,32,38,5.18,32.1,01:15.7,01:15.7,01:56.5
2022,B2016072,210,33,33,40,5.18,31.4,01:14.6,01:14.6,01:58.7
2022,B2016073,89,19,22,15,6.06,46.1,01:14.1,01:14.1,01:57.5
2022,B2016074,186,42,32,38,5.84,39.8,01:14.1,01:14.1,02:00.5
2022,B2016075,199,38,31,29,5.18,34.7,01:14.9,01:14.9,01:55.5
2022,B2016076,195,31,35,32,5.25,33.8,01:14.7,01:14.7,01:58.2
2022,B2016077,185,25,31,25,4.92,30.3,01:15.0,01:15.0,01:56.2
2022,B2016078,176,46,32,25,5.95,44.3,01:15.3,01:15.3,01:55.4
2022,B2016079,159,12,23,27,4.35,22,01:16.0,01:16.0,01:55.9
2022,B2016080,196,43,37,28,5.71,40.8,01:16.0,01:16.0,01:59.0
2022,B2016081,201,35,40,28,5.27,37.3,01:15.2,01:15.2,02:03.5
2022,B2016082,198,33,36,40,5.35,34.8,01:14.5,01:14.5,01:56.1
2022,B2016083,220,40,41,41,5.49,36.8,01:14.7,01:14.7,01:59.4
2022,B2016084,165,30,35,28,5.57,39.4,01:16.1,01:16.1,01:55.0
2022,B2016085,173,37,31,25,5.51,39.3,01:15.1,01:15.1,01:55.9
2022,B2016094,201,31,33,36,5.12,31.8,01:15.4,01:15.4,01:54.8
2022,B2020062,178,27,21,33,4.79,27,01:12.6,01:12.6,:.
2022,B2020100,154,24,26,26,5.11,32.5,01:12.6,01:12.6,:.
2022,B2020099,139,33,23,16,5.5,40.3,01:12.5,01:12.5,:.
2022,B2020098,155,22,35,22,5.23,36.8,01:13.2,01:13.2,:.
2022,B2020097,162,29,25,23,4.96,33.3,01:13.4,01:13.4,:.
2022,B2020096,152,21,25,28,4.97,30.3,01:13.0,01:13.0,:.
2022,B2020095,139,19,31,23,5.14,36,01:13.7,01:13.7,:.
