RACE_YEAR,PLAYER_REGIST_NO,PLAYER_NM,PRACE_NCNT,PRACE_1R_NCNT,PRACE_2R_NCNT,PRACE_3R_NCNT,PRACE_4R_NCNT,PRACE_5R_NCNT,PRACE_6R_NCNT,AVRG_CKSN_SCORE_VALUE,AVRG_ACDNT_SCORE_VALUE,AVRG_SCORE_VALUE,AVRG_BEGIN_TIME_VALUE,VICTRY_RT,YUNDAE_RT,THREE_YUNDAE_RT,PLAYER_GRAD_NM,PLAYER_PN_NO
2010,02-012,김종민,84,40,19,11,7,5,1,8.24,0.27,7.96,0.22,47.6,70.2,83.3,,
2010,02-010,김정구,49,3,6,9,11,14,4,4.29,0.44,3.85,0.25,6.1,18.4,36.7,,
2010,02-009,김재윤,60,3,7,12,15,12,8,4.2,0.44,3.76,0.33,5,16.7,36.7,,
2010,02-008,김민천,57,13,15,8,10,6,3,6.33,0.39,5.95,0.25,22.8,49.1,63.2,,
2010,02-007,김영진,29,0,5,2,6,5,9,3.28,0.52,2.76,0.27,0,17.2,24.1,,
2010,02-005,김선필,48,12,13,6,2,5,7,6.02,0.67,5.35,0.34,25,52.1,64.6,,
2010,02-003,김남빈,42,2,5,12,13,4,6,4.71,0.24,4.48,0.31,4.8,16.7,45.2,,
2010,02-002,김기한,65,6,15,16,14,7,7,5.49,0.28,5.21,0.31,9.2,32.3,56.9,,
2010,02-001,공상희,26,3,2,6,6,6,2,4.62,0.54,4.08,0.22,11.5,19.2,42.3,,
2010,01-048,황만주,54,4,9,10,16,11,4,4.89,0.21,4.68,0.36,7.4,24.1,42.6,,
2010,01-047,한  진,88,16,16,21,16,11,7,5.93,0.19,5.74,0.3,18.2,36.4,60.2,,
2010,01-045,조현귀,47,1,6,7,10,11,10,3.7,0.44,3.27,0.3,2.1,14.9,29.8,,
2010,01-044,정인교,44,10,11,3,11,3,5,6.02,0.33,5.69,0.21,22.7,47.7,54.5,,
2010,01-043,정용진,67,17,11,12,6,12,5,5.81,0.54,5.27,0.21,25.4,41.8,59.7,,
2010,01-042,정민수,89,23,24,19,12,5,5,7.01,0.16,6.85,0.25,25.8,52.8,74.2,,
2010,01-041,전진원,50,1,4,9,15,8,12,3.68,0.35,3.33,0.39,2,10,28,,
2010,01-040,장영태,69,20,22,8,8,10,1,7.16,0.2,6.96,0.27,29,60.9,72.5,,
2010,01-039,임인섭,70,8,13,16,17,10,4,5.37,0.36,5.01,0.29,11.4,30,52.9,,
2010,01-037,이택근,61,12,10,11,10,8,8,5.44,0.26,5.18,0.26,19.7,36.1,54.1,,
2010,01-036,이태희,53,18,18,9,2,1,1,7.49,0.69,6.8,0.21,34,67.9,84.9,,
2010,01-035,이응석,55,18,11,4,10,5,5,6.53,0.38,6.15,0.21,32.7,52.7,60,,
2010,01-031,윤영근,61,19,9,8,7,5,11,5.95,0.43,5.52,0.19,31.1,45.9,59,,
2010,01-030,우진수,73,15,10,13,8,14,11,5.25,0.33,4.92,0.25,20.5,34.2,52.1,,
2010,01-029,오세준,70,18,19,7,9,9,4,6.31,0.36,5.96,0.23,25.7,52.9,62.9,,
2010,01-028,엄익현,72,5,7,11,14,11,24,3.81,0.09,3.72,0.32,6.9,16.7,31.9,,
2010,01-026,서화모,73,21,10,16,12,6,6,6.44,0.4,6.03,0.26,28.8,42.5,64.4,,
2010,01-023,박영수,22,2,2,4,1,4,7,3.68,0.91,2.77,0.27,9.1,18.2,36.4,,
2010,01-022,박민수,41,10,8,8,2,6,5,5.88,0.73,5.15,0.25,24.4,43.9,63.4,,
2010,01-021,박규순,46,1,6,9,6,13,10,3.78,0.41,3.37,0.23,2.2,15.2,34.8,,
2010,01-020,박광혁,69,10,17,14,11,12,4,5.71,0.25,5.46,0.28,14.5,39.1,59.4,,
2010,01-019,나병창,53,6,7,9,12,6,13,4.62,0.22,4.41,0.3,11.3,24.5,41.5,,
2010,01-018,김현한,29,3,2,9,5,2,8,4.55,0.29,4.26,0.26,10.3,17.2,48.3,,
2010,01-017,김창규,56,14,9,7,13,9,3,5.91,0.42,5.49,0.28,25,41.1,53.6,,
2010,01-016,김종목,51,5,9,5,14,7,11,4.57,0.12,4.45,0.24,9.8,27.5,37.3,,
2010,01-013,김신오,45,4,1,11,12,7,8,4.09,0.94,3.14,0.24,8.9,11.1,35.6,,
2010,01-011,김명진,33,2,7,7,8,8,1,5.06,0.2,4.86,0.35,6.1,27.3,48.5,,
2010,01-009,김대선,63,11,11,8,9,12,10,5.11,0.47,4.64,0.3,17.5,34.9,47.6,,
2010,01-008,김국흠,71,12,11,7,7,10,22,4.59,0.39,4.2,0.27,16.9,32.4,42.3,,
2010,01-007,길현태,94,37,25,15,8,5,3,7.83,0.18,7.65,0.25,39.4,66,81.9,,
2010,01-006,권현기,63,4,10,12,16,12,6,4.54,0.48,4.06,0.29,6.3,22.2,41.3,,
2010,01-005,권오현,75,4,8,15,23,18,7,4.44,0.19,4.25,0.3,5.3,16,36,,
2010,01-004,권명호,76,18,13,9,10,14,10,5.53,0.38,5.14,0.33,23.7,40.8,52.6,,
2010,01-003,곽현성,68,29,14,10,5,3,4,7.57,0.55,7.02,0.23,42.6,63.2,77.9,,
2010,01-002,강창효,63,7,11,9,9,13,10,4.54,0.45,4.09,0.31,11.1,28.6,42.9,,
2010,01-001,강지환,69,6,13,16,12,13,7,4.97,0.35,4.62,0.33,8.7,27.5,50.7,,
2010,09-005,홍기철,54,2,7,8,8,11,15,3.57,0.51,3.06,0.33,3.7,16.7,31.5,,
2010,09-004,정현욱,26,0,0,1,6,3,15,1.96,0.88,1.08,0.34,0,0,3.8,,
2010,09-003,정재용,46,0,2,2,4,12,24,2,0.47,1.53,0.29,0,4.3,8.7,,
2010,09-001,김지훈,41,0,3,3,7,12,13,2.61,0.67,1.94,0.25,0,7.3,14.6,,
2010,08-009,한종석,40,0,0,1,8,13,16,2,0.6,1.4,0.3,0,0,2.5,,
2010,08-008,정주현,56,9,8,10,6,10,11,4.84,0.42,4.42,0.3,16.1,30.4,48.2,,
2010,08-007,전두식,51,2,2,10,12,11,12,3.49,0.45,3.04,0.21,3.9,7.8,27.5,,
2010,08-006,이동준,65,6,17,14,9,10,8,5.35,0.29,5.06,0.27,9.2,35.4,56.9,,
2010,08-005,오승철,46,2,3,9,8,14,8,3.61,0.39,3.22,0.28,4.3,10.9,30.4,,
2010,08-004,안성훈,48,1,2,4,9,14,16,2.71,0.47,2.24,0.39,2.1,6.3,14.6,,
2010,08-003,송효석,41,1,5,8,6,5,14,3.56,0.68,2.88,0.41,2.4,14.6,34.1,,
2010,08-002,김민길,49,1,5,8,20,6,7,4.02,0.58,3.44,0.34,2,12.2,28.6,,
2010,08-001,김동경,52,3,3,7,13,12,12,3.54,0.4,3.13,0.36,5.8,11.5,25,,
2010,07-013,황이태,34,2,4,6,7,5,8,3.94,0.49,3.46,0.33,5.9,17.6,35.3,,
2010,07-011,정경호,65,10,6,8,11,13,17,4.35,0.22,4.13,0.24,15.4,24.6,36.9,,
2010,07-010,장수영,56,16,14,11,8,2,4,6.89,0.33,6.56,0.25,28.6,53.6,73.2,,
2010,07-007,심상철,56,17,12,6,7,5,5,6.25,0.77,5.48,0.25,30.4,51.8,62.5,,
2010,07-006,손동민,53,8,6,13,9,11,3,5.08,0.52,4.56,0.3,15.1,26.4,50.9,,
2010,07-005,배혜민,70,15,13,20,16,4,1,6.53,0.34,6.19,0.28,21.4,40,68.6,,
2010,07-004,배경하,26,0,1,4,5,5,11,2.81,0.23,2.58,0.3,0,3.8,19.2,,
2010,07-003,김승택,46,4,7,5,14,5,10,4.39,0.46,3.93,0.31,8.7,23.9,34.8,,
2010,07-002,김성훈,27,0,3,4,3,5,11,3,0.39,2.61,0.25,0,11.1,25.9,,
2010,06-014,오승준,21,0,3,3,4,4,6,3.43,0.64,2.79,0.25,0,14.3,28.6,,
2010,06-013,양원준,47,7,9,8,7,8,6,5.15,0.63,4.52,0.3,14.9,34,51.1,,
2010,06-012,안지민,54,11,11,14,4,7,2,5.85,0.77,5.08,0.25,20.4,40.7,66.7,,
2010,06-011,신승지,30,2,4,5,7,6,4,4.2,0.9,3.3,0.23,6.7,20,36.7,,
2010,06-010,손지훈,23,1,0,2,5,5,9,2.65,0.76,1.89,0.3,4.3,4.3,13,,
2010,06-009,손지영,58,18,14,10,8,6,1,6.98,0.24,6.74,0.23,31,55.2,72.4,,
2010,06-008,손제민,55,15,9,11,9,4,6,6.22,0.43,5.79,0.23,27.3,43.6,63.6,,
2010,06-007,박재경,53,8,9,17,4,9,2,5.55,0.67,4.88,0.29,15.1,32.1,64.2,,
2010,06-006,박석준,7,0,0,0,1,3,3,1.86,0.21,1.64,0.33,0,0,0,,
2010,06-005,문주엽,24,1,1,5,5,7,3,3.63,0.58,3.04,0.33,4.2,8.3,29.2,,
2010,06-004,김동민,73,15,22,12,7,7,7,6.34,0.5,5.84,0.26,20.5,50.7,67.1,,
2010,06-003,김계영,16,0,4,6,1,4,0,5.13,0.56,4.56,0.33,0,25,62.5,,
2010,06-002,권현석,22,1,0,3,2,6,9,2.59,0.75,1.84,0.24,4.5,4.5,18.2,,
2010,06-001,권일혁,66,6,8,6,10,17,18,3.82,0.23,3.58,0.38,9.1,21.2,30.3,,
2010,05-012,최영재,50,15,8,10,9,1,3,6.38,0.79,5.59,0.26,30,46,66,,
2010,05-011,주은석,50,15,7,9,6,5,6,6.12,0.56,5.56,0.24,30,44,62,,
2010,05-010,이종인,55,6,6,16,8,7,8,4.73,0.7,4.03,0.28,10.9,21.8,50.9,,
2010,05-009,이승일,52,15,13,7,7,4,4,6.6,0.63,5.97,0.26,28.8,53.8,67.3,,
2010,05-008,여현창,59,12,3,12,9,8,14,4.85,0.46,4.39,0.23,20.3,25.4,45.8,,
2010,05-007,안병윤,9,1,0,0,4,2,1,3.44,0.72,2.72,0.31,11.1,11.1,11.1,,
2010,05-005,김희용,24,3,3,3,2,5,7,4.04,0.54,3.5,0.27,12.5,25,37.5,,
2010,05-003,김도환,53,6,10,5,7,5,20,4.3,0.22,4.08,0.28,11.3,30.2,39.6,,
2010,05-001,고일수,41,6,7,4,9,8,5,4.8,0.73,4.07,0.23,14.6,31.7,41.5,,
2010,04-019,지현욱,26,2,2,5,5,9,3,4.12,0.08,4.04,0.34,7.7,15.4,34.6,,
2010,04-018,정재훈,42,13,8,3,3,10,2,5.86,0.67,5.19,0.24,31,50,57.1,,
2010,04-017,이흥우,57,5,11,9,15,11,5,4.89,0.39,4.51,0.28,8.8,28.1,43.9,,
2010,04-016,이창규,13,0,5,0,2,2,2,4.15,1.69,2.46,0.34,0,38.5,38.5,,
2010,04-015,이종한,44,6,7,8,6,8,8,4.86,0.41,4.45,0.29,13.6,29.5,47.7,,
2010,04-012,원용관,46,4,3,13,10,6,7,4.41,0.66,3.75,0.32,8.7,15.2,43.5,,
2010,04-011,어선규,79,34,13,12,7,3,7,7.39,0.32,7.07,0.24,43,59.5,74.7,,
2010,07-009,윤동오,23,0,3,4,5,3,5,3.43,0.89,2.54,0.34,0,13,30.4,,
2010,01-014,김영욱,12,0,0,2,0,4,4,2,1.38,0.63,0.29,0,0,16.7,,
2010,07-001,강근중,15,0,0,1,5,6,3,2.73,0.7,2.03,0.35,0,0,6.7,,
2010,04-010,신동길,86,17,18,17,12,15,6,5.91,0.16,5.74,0.27,19.8,40.7,60.5,,
2010,04-008,박상현,79,25,11,24,9,6,3,6.99,0.32,6.67,0.25,31.6,45.6,75.9,,
2010,04-007,민영건,67,5,12,8,16,14,11,4.43,0.16,4.27,0.26,7.5,25.4,37.3,,
2010,04-006,김종희,67,6,14,13,11,13,9,4.91,0.3,4.61,0.25,9,29.9,49.3,,
2010,04-005,김세원,80,17,22,22,10,4,2,6.8,0.38,6.42,0.34,21.3,48.8,76.3,,
2010,04-004,김경민,47,2,7,9,8,11,9,4.15,0.48,3.67,0.3,4.3,19.1,38.3,,
2010,04-002,구현구,71,15,17,6,12,8,12,5.72,0.35,5.37,0.28,21.1,45.1,53.5,,
2010,04-001,경상수,64,7,11,10,13,11,10,4.75,0.48,4.27,0.3,10.9,28.1,43.8,,
2010,03-020,허명옥,48,6,6,8,10,11,7,4.77,0.38,4.4,0.31,12.5,25,41.7,,
2010,03-018,최주화,61,3,5,11,10,22,9,3.79,0.27,3.52,0.28,4.9,13.1,31.1,,
2010,03-015,이지수,12,0,0,2,3,3,4,2.83,0.13,2.71,0.3,0,0,16.7,,
2010,03-014,이주영,10,0,2,1,2,2,3,3.7,0.4,3.3,0.34,0,20,30,,
2010,03-009,서지혜,6,0,0,2,1,2,1,3.5,0.17,3.33,0.24,0,0,33.3,,
2010,03-008,박정아,71,12,16,16,8,7,11,5.7,0.19,5.51,0.26,16.9,39.4,62,,
2010,03-007,박영숙,14,0,3,0,2,4,5,3.21,0.21,3,0.31,0,21.4,21.4,,
2010,03-004,문안나,37,0,6,5,8,13,5,3.81,0.28,3.53,0.35,0,16.2,29.7,,
2010,03-002,김희자,10,0,0,2,1,3,3,2.5,1.1,1.4,0.35,0,0,20,,
2010,02-040,한  운,67,5,9,12,13,16,11,4.37,0.21,4.16,0.28,7.5,20.9,38.8,,
2010,02-038,최재원,43,2,10,11,10,8,2,5.21,0.19,5.02,0.27,4.7,27.9,53.5,,
2010,02-037,최광성,70,8,15,14,16,11,4,5.46,0.43,5.03,0.27,11.4,32.9,52.9,,
2010,02-036,진석현,46,9,9,9,8,3,5,5.63,0.39,5.24,0.28,19.6,39.1,58.7,,
2010,02-032,이종우,39,3,6,6,4,14,4,4.21,0.71,3.5,0.24,7.7,23.1,38.5,,
2010,02-031,이재학,83,28,10,15,9,11,8,6.34,0.33,6.01,0.23,33.7,45.8,63.9,,
2010,02-030,이장호,74,15,9,12,12,11,13,5.18,0.31,4.86,0.26,20.3,32.4,48.6,,
2010,02-029,이용세,85,13,16,16,19,15,6,5.6,0.15,5.45,0.26,15.3,34.1,52.9,,
2010,02-027,윤영일,18,6,2,2,3,1,3,5.83,0.69,5.14,0.2,33.3,44.4,55.6,,
2010,02-026,유근영,54,5,11,10,11,8,9,4.98,0.18,4.81,0.27,9.3,29.6,48.1,,
2010,02-025,신동열,63,7,15,8,13,11,7,5.1,0.38,4.71,0.25,11.1,34.9,47.6,,
2010,02-024,송종해,59,7,10,4,12,12,14,4.44,0.2,4.24,0.31,11.9,28.8,35.6,,
2010,02-023,손근성,70,15,17,12,10,11,4,6.27,0.34,5.93,0.28,21.4,45.7,62.9,,
2010,02-022,사재준,56,18,19,8,3,3,4,7.32,0.32,7,0.27,32.1,66.1,80.4,,
2010,02-019,박석문,48,19,12,6,2,6,1,7.35,0.56,6.79,0.23,39.6,64.6,77.1,,
2010,02-018,박상민,65,22,12,7,11,8,4,6.74,0.35,6.38,0.23,33.8,52.3,63.1,,
2010,02-017,류성원,56,11,11,8,8,8,7,5.46,0.63,4.83,0.23,19.6,39.3,53.6,,
2010,02-016,김효년,38,15,5,5,2,5,3,6.53,0.82,5.71,0.25,39.5,52.6,65.8,,
2010,02-015,김현철,65,27,10,4,11,6,6,7.08,0.44,6.64,0.24,41.5,56.9,63.1,,
2010,02-011,김정민,47,4,9,9,8,13,4,4.89,0.33,4.56,0.27,8.5,27.7,46.8,,
2011,02-005,김선필,70,10,11,15,14,11,5,5.24,0.54,4.71,0.32,14.3,30,51.4,,
2011,02-003,김남빈,43,3,3,6,8,9,11,3.51,0.8,2.71,0.28,7,14,27.9,,
2011,02-002,김기한,65,4,8,15,14,12,12,4.43,0.3,4.13,0.3,6.2,18.5,41.5,,
2011,02-001,공상희,50,7,7,8,10,11,5,4.86,0.58,4.28,0.25,14,28,44,,
2011,01-048,황만주,67,3,12,17,10,12,11,4.55,0.39,4.16,0.35,4.5,22.4,47.8,,
2011,05-008,여현창,55,8,6,7,6,16,9,4.27,0.65,3.62,0.23,14.5,25.5,38.2,,
2011,05-009,이승일,87,31,30,11,5,6,3,7.84,0.33,7.51,0.24,35.6,70.1,82.8,,
